min_gap,fib_lower,fib_upper,stop_buffer,entry_at,max_zone_age_bars,min_impulse_size,strong_impulse_size,strong_only,score,total_return,max_drawdown,trades,win_rate,profit_factor
0.3,0.6,0.75,0.25,mid,8,3.0,4.5,True,0.010999244589806279,0.05129801857491678,-0.080597547970221,56,0.21428571428571427,1.2151674025464514
0.3,0.6,0.7,0.2,edge,8,3.0,4.0,True,0.00928403443703163,0.03341805789994967,-0.04826804692583608,25,0.24,1.3515631348002737
0.3,0.6,0.7,0.2,edge,8,3.5,4.0,True,0.00928403443703163,0.03341805789994967,-0.04826804692583608,25,0.24,1.3515631348002737
0.25,0.6,0.7,0.2,mid,6,3.5,4.0,True,0.009277931329594757,0.041660096799940316,-0.06476433094069112,42,0.23809523809523808,1.246609561714796
0.25,0.6,0.7,0.2,mid,6,3.0,4.0,True,0.009277931329594757,0.041660096799940316,-0.06476433094069112,42,0.23809523809523808,1.246609561714796
0.25,0.55,0.7,0.2,edge,8,3.5,4.0,True,0.007718084300993688,0.0442552842999282,-0.07307439999786902,47,0.23404255319148937,1.2566966972345497
0.25,0.55,0.7,0.2,edge,8,3.0,4.0,True,0.007718084300993688,0.0442552842999282,-0.07307439999786902,47,0.23404255319148937,1.2566966972345497
0.3,0.6,0.7,0.25,edge,8,3.5,4.0,True,0.007530569999732839,0.03147722199994507,-0.047893304000424464,25,0.24,1.3321451489043692
0.3,0.6,0.7,0.25,edge,8,3.0,4.0,True,0.007530569999732839,0.03147722199994507,-0.047893304000424464,25,0.24,1.3321451489043692
0.25,0.6,0.7,0.25,mid,6,3.0,4.0,True,0.006591890374625098,0.038827767574932004,-0.06447175440061381,42,0.23809523809523808,1.2304996928819936
0.25,0.6,0.7,0.25,mid,6,3.5,4.0,True,0.006591890374625098,0.038827767574932004,-0.06447175440061381,42,0.23809523809523808,1.2304996928819936
0.25,0.55,0.7,0.25,edge,8,3.0,4.0,True,0.004430683294708637,0.04067799204992073,-0.07249461751042419,47,0.23404255319148937,1.236558144537719
0.25,0.55,0.7,0.25,edge,8,3.5,4.0,True,0.004430683294708637,0.04067799204992073,-0.07249461751042419,47,0.23404255319148937,1.236558144537719
0.3,0.55,0.7,0.2,mid,6,3.5,4.5,True,0.0007287091244734256,0.03638023572493698,-0.07130305320092711,59,0.23728813559322035,1.1586893818815975
0.3,0.55,0.7,0.2,mid,6,3.0,4.5,True,0.0007287091244734256,0.03638023572493698,-0.07130305320092711,59,0.23728813559322035,1.1586893818815975
0.3,0.6,0.75,0.2,mid,6,3.5,4.5,True,0.0003687455532007111,0.03373251022493928,-0.06672752934347714,48,0.20833333333333334,1.1611604567231326
0.3,0.6,0.75,0.2,mid,6,3.0,4.5,True,0.0003687455532007111,0.03373251022493928,-0.06672752934347714,48,0.20833333333333334,1.1611604567231326
0.3,0.6,0.75,0.25,mid,6,3.0,4.5,True,-0.0023456533477227426,0.03085011592492859,-0.06639153854530266,48,0.20833333333333334,1.1478264936498692
0.3,0.6,0.75,0.25,mid,6,3.5,4.5,True,-0.0023456533477227426,0.03085011592492859,-0.06639153854530266,48,0.20833333333333334,1.1478264936498692
0.3,0.55,0.7,0.25,mid,6,3.0,4.5,True,-0.002417669842421366,0.032947673424927215,-0.07073068653469716,59,0.23728813559322035,1.1441392197428741
0.3,0.55,0.7,0.25,mid,6,3.5,4.5,True,-0.002417669842421366,0.032947673424927215,-0.07073068653469716,59,0.23728813559322035,1.1441392197428741
0.25,0.55,0.7,0.2,edge,6,3.0,4.0,True,-0.003556299748985914,0.0329809002499486,-0.07307439999786902,39,0.23076923076923078,1.2286877088175192
0.25,0.55,0.7,0.2,edge,6,3.5,4.0,True,-0.003556299748985914,0.0329809002499486,-0.07307439999786902,39,0.23076923076923078,1.2286877088175192
0.25,0.55,0.7,0.2,edge,8,3.0,4.5,True,-0.0044258602489830046,0.032111339749951506,-0.07307439999786902,40,0.225,1.2159146351159367
0.25,0.55,0.7,0.2,edge,8,3.5,4.5,True,-0.0044258602489830046,0.032111339749951506,-0.07307439999786902,40,0.225,1.2159146351159367
0.25,0.55,0.7,0.25,edge,6,3.5,4.0,True,-0.0060849812552693505,0.030162327499942743,-0.07249461751042419,39,0.23076923076923078,1.2095862768071488
0.25,0.55,0.7,0.25,edge,6,3.0,4.0,True,-0.0060849812552693505,0.030162327499942743,-0.07249461751042419,39,0.23076923076923078,1.2095862768071488
0.3,0.6,0.7,0.2,edge,6,3.5,4.5,True,-0.006542221012943661,0.01759180244997438,-0.04826804692583608,18,0.2222222222222222,1.2462529093942862
0.3,0.6,0.7,0.2,edge,6,3.0,4.5,True,-0.006542221012943661,0.01759180244997438,-0.04826804692583608,18,0.2222222222222222,1.2462529093942862
0.25,0.55,0.7,0.25,edge,8,3.5,4.5,True,-0.0068110793052668095,0.029436229449945284,-0.07249461751042419,40,0.225,1.1983030547097995
0.25,0.55,0.7,0.25,edge,8,3.0,4.5,True,-0.0068110793052668095,0.029436229449945284,-0.07249461751042419,40,0.225,1.1983030547097995
0.3,0.6,0.7,0.25,edge,6,3.0,4.5,True,-0.007496143245642128,0.01635549994997021,-0.047703286391224675,18,0.2222222222222222,1.22944115869472
0.3,0.6,0.7,0.25,edge,6,3.5,4.5,True,-0.007496143245642128,0.01635549994997021,-0.047703286391224675,18,0.2222222222222222,1.22944115869472
0.3,0.6,0.7,0.2,mid,8,3.0,4.5,True,-0.01003543932638562,0.01833965109995228,-0.0567501808526758,42,0.21428571428571427,1.1035390038589257
0.3,0.6,0.7,0.2,mid,8,3.5,4.5,True,-0.01003543932638562,0.01833965109995228,-0.0567501808526758,42,0.21428571428571427,1.1035390038589257
0.3,0.55,0.7,0.2,mid,6,3.5,4.0,True,-0.011604576575533043,0.024046950024930513,-0.07130305320092711,61,0.22950819672131148,1.0999205040919726
0.3,0.55,0.7,0.2,mid,6,3.0,4.0,True,-0.011604576575533043,0.024046950024930513,-0.07130305320092711,61,0.22950819672131148,1.0999205040919726
0.3,0.6,0.7,0.25,mid,8,3.5,4.5,True,-0.012136554188616977,0.016281341574944097,-0.05683579152712215,42,0.21428571428571427,1.092135745284417
0.3,0.6,0.7,0.25,mid,8,3.0,4.5,True,-0.012136554188616977,0.016281341574944097,-0.05683579152712215,42,0.21428571428571427,1.092135745284417
0.25,0.55,0.7,0.2,edge,6,3.5,4.5,True,-0.01464505674897748,0.02189214324995703,-0.07307439999786902,36,0.2222222222222222,1.1591417664415948
0.25,0.55,0.7,0.2,edge,6,3.0,4.5,True,-0.01464505674897748,0.02189214324995703,-0.07307439999786902,36,0.2222222222222222,1.1591417664415948
0.3,0.55,0.7,0.25,mid,6,3.0,4.0,True,-0.014651838567429187,0.020713504699919394,-0.07073068653469716,61,0.22950819672131148,1.0863374343839733
0.3,0.55,0.7,0.25,mid,6,3.5,4.0,True,-0.014651838567429187,0.020713504699919394,-0.07073068653469716,61,0.22950819672131148,1.0863374343839733
0.3,0.6,0.7,0.2,mid,8,3.0,4.0,True,-0.0164220752775468,0.020273633274938474,-0.07339141710497055,46,0.21739130434782608,1.104318403690509
0.3,0.6,0.7,0.2,mid,8,3.5,4.0,True,-0.0164220752775468,0.020273633274938474,-0.07339141710497055,46,0.21739130434782608,1.104318403690509
0.25,0.55,0.7,0.25,edge,6,3.0,4.5,True,-0.01674073885526084,0.019506569899951254,-0.07249461751042419,36,0.2222222222222222,1.1420536366833858
0.25,0.55,0.7,0.25,edge,6,3.5,4.5,True,-0.01674073885526084,0.019506569899951254,-0.07249461751042419,36,0.2222222222222222,1.1420536366833858
0.3,0.6,0.75,0.2,mid,6,3.5,4.0,True,-0.017487774237571863,0.021429618599932976,-0.07783478567500968,50,0.2,1.0972558200614846
0.3,0.6,0.75,0.2,mid,6,3.0,4.0,True,-0.017487774237571863,0.021429618599932976,-0.07783478567500968,50,0.2,1.0972558200614846
0.3,0.6,0.7,0.2,edge,6,3.5,4.0,True,-0.018612945012950743,0.005521078449967298,-0.04826804692583608,20,0.2,1.0668512018566572
0.3,0.6,0.7,0.2,edge,6,3.0,4.0,True,-0.018612945012950743,0.005521078449967298,-0.04826804692583608,20,0.2,1.0668512018566572
0.3,0.6,0.7,0.25,mid,8,3.5,4.0,True,-0.018971409278883966,0.017729963624928846,-0.07340274580762562,46,0.21739130434782608,1.0914755423950475
0.3,0.6,0.7,0.25,mid,8,3.0,4.0,True,-0.018971409278883966,0.017729963624928846,-0.07340274580762562,46,0.21739130434782608,1.0914755423950475
0.3,0.6,0.7,0.25,edge,6,3.0,4.0,True,-0.019489835895649177,0.004361807299963161,-0.047703286391224675,20,0.2,1.0529480245500749
0.3,0.6,0.7,0.25,edge,6,3.5,4.0,True,-0.019489835895649177,0.004361807299963161,-0.047703286391224675,20,0.2,1.0529480245500749
0.3,0.6,0.75,0.25,mid,6,3.0,4.0,True,-0.02008408574238557,0.018642005474921675,-0.07745218243461449,50,0.2,1.0848670692369087
0.3,0.6,0.75,0.25,mid,6,3.5,4.0,True,-0.02008408574238557,0.018642005474921675,-0.07745218243461449,50,0.2,1.0848670692369087
0.3,0.6,0.7,0.2,mid,6,3.0,4.5,True,-0.03595548053430325,-0.002450721775039244,-0.06700951751852802,35,0.2,0.983580643059923
0.3,0.6,0.7,0.2,mid,6,3.5,4.5,True,-0.03595548053430325,-0.002450721775039244,-0.06700951751852802,35,0.2,0.983580643059923
0.3,0.6,0.7,0.25,mid,6,3.5,4.5,True,-0.0375116245915636,-0.004075162075046546,-0.0668729250330341,35,0.2,0.9726351288112944
0.3,0.6,0.7,0.25,mid,6,3.0,4.5,True,-0.0375116245915636,-0.004075162075046546,-0.0668729250330341,35,0.2,0.9726351288112944
0.3,0.55,0.7,0.2,edge,8,3.0,4.0,True,-0.050314039848994574,-0.013776839850060063,-0.07307439999786902,43,0.18604651162790697,0.9188483544509126
0.3,0.55,0.7,0.2,edge,8,3.5,4.0,True,-0.050314039848994574,-0.013776839850060063,-0.07307439999786902,43,0.18604651162790697,0.9188483544509126
0.3,0.55,0.7,0.25,edge,8,3.5,4.0,True,-0.052384698205279356,-0.016137389450067263,-0.07249461751042419,43,0.18604651162790697,0.904723510944619
0.3,0.55,0.7,0.25,edge,8,3.0,4.0,True,-0.052384698205279356,-0.016137389450067263,-0.07249461751042419,43,0.18604651162790697,0.904723510944619
0.3,0.6,0.7,0.2,mid,6,3.0,4.0,True,-0.05332333943063361,-0.014284734125045606,-0.078077210611176,37,0.1891891891891892,0.9110453292722801
0.3,0.6,0.7,0.2,mid,6,3.5,4.0,True,-0.05332333943063361,-0.014284734125045606,-0.078077210611176,37,0.1891891891891892,0.9110453292722801
0.3,0.6,0.7,0.25,mid,6,3.5,4.0,True,-0.054785379657024236,-0.015837985150053857,-0.07789478901394076,37,0.1891891891891892,0.9011265329425873
0.3,0.6,0.7,0.25,mid,6,3.0,4.0,True,-0.054785379657024236,-0.015837985150053857,-0.07789478901394076,37,0.1891891891891892,0.9011265329425873
0.3,0.55,0.7,0.2,edge,6,3.5,4.0,True,-0.05542077054897426,-0.018883570550039752,-0.07307439999786902,34,0.17647058823529413,0.8624351714733421
0.3,0.55,0.7,0.2,edge,6,3.0,4.0,True,-0.05542077054897426,-0.018883570550039752,-0.07307439999786902,34,0.17647058823529413,0.8624351714733421
0.3,0.55,0.7,0.25,edge,6,3.0,4.0,True,-0.056811085055257116,-0.020563776300045022,-0.07249461751042419,34,0.17647058823529413,0.8499168514508089
0.3,0.55,0.7,0.25,edge,6,3.5,4.0,True,-0.056811085055257116,-0.020563776300045022,-0.07249461751042419,34,0.17647058823529413,0.8499168514508089
0.3,0.55,0.7,0.2,edge,8,3.5,4.5,True,-0.062048549048972224,-0.025511349050037713,-0.07307439999786902,37,0.16216216216216217,0.8261858653620907
0.3,0.55,0.7,0.2,edge,8,3.0,4.5,True,-0.062048549048972224,-0.025511349050037713,-0.07307439999786902,37,0.16216216216216217,0.8261858653620907
0.3,0.55,0.7,0.25,edge,8,3.0,4.5,True,-0.0632757099113887,-0.027023320600043976,-0.07250477862268945,37,0.16216216216216217,0.8155748966339513
0.3,0.55,0.7,0.25,edge,8,3.5,4.5,True,-0.0632757099113887,-0.027023320600043976,-0.07250477862268945,37,0.16216216216216217,0.8155748966339513
0.3,0.55,0.7,0.2,edge,6,3.0,4.5,True,-0.06963806966128527,-0.029685014350032235,-0.07990611062250608,32,0.15625,0.7733118586467983
0.3,0.55,0.7,0.2,edge,6,3.5,4.5,True,-0.06963806966128527,-0.029685014350032235,-0.07990611062250608,32,0.15625,0.7733118586467983
0.3,0.55,0.7,0.25,edge,6,3.5,4.5,True,-0.07098853945355721,-0.03095484365003809,-0.08006739160703824,32,0.15625,0.763242788845302
0.3,0.55,0.7,0.25,edge,6,3.0,4.5,True,-0.07098853945355721,-0.03095484365003809,-0.08006739160703824,32,0.15625,0.763242788845302
