entry_time,exit_time,side,qty,entry_price,exit_price,sl_price,tp_price,pnl,pnl_pct,r_multiple,tag,exit_reason
2026-03-16 07:50:00+00:00,2026-03-16 08:23:00+00:00,sell,203.25,4997.829999999999,5000.59,5000.44,4983.5470000000005,-560.9700000002292,-0.005609700000002292,-1.0574712643680124,ICT_FVG_FIBO,stop_loss
2026-03-16 10:16:00+00:00,2026-03-16 10:24:00+00:00,sell,109.73,4981.027499999999,4985.8585,4985.7085,4959.531500000001,-530.1056300001142,-0.005301056300001141,-1.0320444349499103,ICT_FVG_FIBO,stop_loss
2026-03-19 08:20:00+00:00,2026-03-19 11:42:00+00:00,sell,54.22,4731.355,4662.522000000001,4740.625,4662.372,3732.1252599999307,0.037321252599999306,7.425350593311271,ICT_FVG_FIBO,take_profit
2026-03-20 12:01:00+00:00,2026-03-20 12:07:00+00:00,sell,248.01000000000002,4681.88425,4684.253500000001,4684.1035,4670.3565,-587.5976925001606,-0.005875976925001606,-1.0675904021631355,ICT_FVG_FIBO,stop_loss
2026-03-25 07:35:00+00:00,2026-03-25 07:36:00+00:00,buy,255.77,4550.215000000001,4547.92,4548.070000000001,4559.4169999999995,-586.9921500002513,-0.005869921500002513,-1.0699300699303103,ICT_FVG_FIBO,stop_loss
2026-03-25 08:08:00+00:00,2026-03-25 08:09:00+00:00,sell,187.70000000000002,4550.050749999999,4553.0535,4552.903499999999,4532.709500000001,-563.6161750001052,-0.0056361617500010515,-1.0525808430463746,ICT_FVG_FIBO,stop_loss
2026-03-25 09:41:00+00:00,2026-03-25 09:46:00+00:00,sell,165.08,4556.572499999999,4542.651500000001,4559.778499999999,4542.5015,2298.0786799997454,0.022980786799997453,4.342170929506516,ICT_FVG_FIBO,take_profit
2026-03-25 12:28:00+00:00,2026-03-25 12:37:00+00:00,sell,57.46,4544.21,4553.49,4553.339999999999,4502.82,-533.2287999999854,-0.005332287999999854,-1.0164293537788127,ICT_FVG_FIBO,stop_loss
2026-03-26 08:13:00+00:00,2026-03-26 08:14:00+00:00,buy,155.32,4446.330000000001,4442.724999999999,4442.875,4461.175,-559.9286000002147,-0.005599286000002147,-1.0434153400869781,ICT_FVG_FIBO,stop_loss
2026-03-26 08:50:00+00:00,2026-03-26 08:51:00+00:00,sell,74.09,4426.089249999999,4433.280000000001,4433.13,4393.25,-532.7626675001164,-0.005327626675001165,-1.0213045485211836,ICT_FVG_FIBO,stop_loss
2026-03-26 09:41:00+00:00,2026-03-26 10:16:00+00:00,sell,93.07000000000001,4427.4617499999995,4433.218500000001,4433.0685,4402.711500000001,-535.780722500128,-0.005357807225001281,-1.0267534668035,ICT_FVG_FIBO,stop_loss
2026-03-27 14:03:00+00:00,2026-03-27 14:04:00+00:00,sell,182.87,4454.712499999999,4457.775,4457.624999999999,4441.445,-560.0393750001664,-0.005600393750001664,-1.051502145922928,ICT_FVG_FIBO,stop_loss
2026-03-30 08:48:00+00:00,2026-03-30 09:08:00+00:00,buy,220.66,4533.883250000001,4531.3065,4531.4565,4542.936500000001,-568.5856550002392,-0.005685856550002392,-1.0618110641806993,ICT_FVG_FIBO,stop_loss
2026-03-31 07:23:00+00:00,2026-03-31 07:27:00+00:00,sell,126.46000000000001,4550.639999999999,4554.89,4554.74,4532.500000000001,-537.4550000001151,-0.005374550000001151,-1.0365853658537885,ICT_FVG_FIBO,stop_loss
2026-03-31 08:18:00+00:00,2026-03-31 09:03:00+00:00,buy,206.42000000000002,4566.4235,4563.7164999999995,4563.8665,4582.7535,-558.7789400000692,-0.0055877894000006915,-1.058662495111677,ICT_FVG_FIBO,stop_loss
2026-03-31 09:03:00+00:00,2026-03-31 09:30:00+00:00,buy,132.61,4564.2567500000005,4560.209999999999,4560.36,4586.26,-536.6395175001776,-0.005366395175001776,-1.0384936164754002,ICT_FVG_FIBO,stop_loss
2026-03-31 09:30:00+00:00,2026-03-31 09:33:00+00:00,buy,195.82,4556.80075,4553.9635,4554.1135,4568.326499999999,-555.5902950000968,-0.005555902950000968,-1.0558191459672708,ICT_FVG_FIBO,stop_loss
