entry_time,exit_time,side,qty,entry_price,exit_price,sl_price,tp_price,pnl,pnl_pct,r_multiple,tag,exit_reason
2026-03-16 07:25:00+00:00,2026-03-16 07:37:00+00:00,sell,130.42000000000002,5005.469999999999,4996.143497000001,5009.4535000000005,4995.993497,1216.3625212597929,0.012163625212597928,2.341283544620468,ICT_FVG_FIBO,take_profit
2026-03-16 08:23:00+00:00,2026-03-16 09:05:00+00:00,sell,72.36,5000.5867499999995,4982.441943000001,5007.7300000000005,4982.291943,1312.9582345199105,0.013129582345199106,2.540133272669478,ICT_FVG_FIBO,take_profit
2026-03-16 09:49:00+00:00,2026-03-16 10:25:00+00:00,sell,71.38,4979.602499999999,4987.083500000001,4986.9335,4963.7978570000005,-533.9937800001131,-0.005339937800001132,-1.0204610557905502,ICT_FVG_FIBO,stop_loss
2026-03-16 10:44:00+00:00,2026-03-16 10:46:00+00:00,sell,143.85,4984.804999999999,4988.6500000000015,4988.500000000001,4975.74949,-553.1032500002983,-0.005531032500002983,-1.040595399188223,ICT_FVG_FIBO,stop_loss
2026-03-17 08:39:00+00:00,2026-03-17 08:42:00+00:00,sell,220.19,5021.265,5023.8685000000005,5023.7185,5016.706227000001,-573.2646650000369,-0.005732646650000369,-1.0611371510089949,ICT_FVG_FIBO,stop_loss
2026-03-17 10:01:00+00:00,2026-03-17 10:02:00+00:00,sell,298.42,5011.789999999999,5013.780000000001,5013.63,5008.799599999999,-593.8558000004778,-0.0059385580000047775,-1.0815217391306848,ICT_FVG_FIBO,stop_loss
2026-03-17 10:16:00+00:00,2026-03-17 10:42:00+00:00,sell,117.41,5006.75,4995.276859999999,5011.170000000001,4995.1268599999985,1347.0613674001136,0.013470613674001135,2.5957330316738503,ICT_FVG_FIBO,take_profit
2026-03-17 10:46:00+00:00,2026-03-17 11:18:00+00:00,sell,56.99,5000.844999999999,5010.060000000001,5009.910000000001,4981.357293,-525.162850000112,-0.00525162850000112,-1.01654715940436,ICT_FVG_FIBO,stop_loss
2026-03-17 11:27:00+00:00,2026-03-17 11:34:00+00:00,buy,292.18,5008.030000000001,5006.0,5006.150000000001,5012.29907,-593.1254000001913,-0.005931254000001914,-1.079787234042839,ICT_FVG_FIBO,stop_loss
2026-03-17 11:34:00+00:00,2026-03-17 11:59:00+00:00,buy,161.88,5005.7425,5002.32,5002.47,5014.573310000001,-554.0343000000942,-0.005540343000000942,-1.0458365164249177,ICT_FVG_FIBO,stop_loss
2026-03-17 12:35:00+00:00,2026-03-17 12:36:00+00:00,buy,196.37,5023.94675,5021.0785,5021.2285,5029.054627,-563.2382525000871,-0.005632382525000871,-1.0551825623105127,ICT_FVG_FIBO,stop_loss
2026-03-18 07:43:00+00:00,2026-03-18 07:44:00+00:00,sell,315.51,5006.054999999999,5003.471740000001,5007.78,5003.32174,815.0443625995323,0.008150443625995324,1.4975420289843322,ICT_FVG_FIBO,take_profit
2026-03-18 09:43:00+00:00,2026-03-18 09:50:00+00:00,sell,221.93,4992.2275,4994.785000000001,4994.635,4987.782099999999,-567.5859750001777,-0.005675859750001777,-1.062305295950376,ICT_FVG_FIBO,stop_loss
2026-03-18 09:54:00+00:00,2026-03-18 09:57:00+00:00,buy,243.18,4993.39,4991.041499999999,4991.1915,4997.475673000001,-571.1082300002354,-0.005711082300002354,-1.068228337503078,ICT_FVG_FIBO,stop_loss
2026-03-18 10:39:00+00:00,2026-03-18 11:40:00+00:00,sell,40.58,4975.659999999999,4943.524637000001,4988.0135,4943.374637000001,1304.0530305399025,0.013040530305399025,2.6013164690164565,ICT_FVG_FIBO,take_profit
2026-03-19 07:21:00+00:00,2026-03-19 07:25:00+00:00,buy,56.11,4771.6825,4762.439999999999,4762.589999999999,4798.04914,-518.5966750000673,-0.005185966750000673,-1.016497113005283,ICT_FVG_FIBO,stop_loss
2026-03-19 07:40:00+00:00,2026-03-19 07:42:00+00:00,buy,84.41,4763.10425,4756.889999999999,4757.04,4779.878740000001,-524.5448425000761,-0.005245448425000761,-1.024735128004376,ICT_FVG_FIBO,stop_loss
2026-03-19 07:56:00+00:00,2026-03-19 08:05:00+00:00,sell,69.49,4745.9974999999995,4725.3729570000005,4753.293500000001,4725.222957,1433.19949306993,0.0143319949306993,2.82682881030642,ICT_FVG_FIBO,take_profit
2026-03-19 08:47:00+00:00,2026-03-19 09:03:00+00:00,sell,41.5,4708.759999999999,4721.1985,4721.0485,4682.428597000001,-516.1977500000462,-0.005161977500000462,-1.012206534564881,ICT_FVG_FIBO,stop_loss
2026-03-19 09:06:00+00:00,2026-03-19 09:08:00+00:00,buy,54.28,4712.2025,4702.669999999999,4702.82,4732.187370000001,-517.4241000000632,-0.005174241000000632,-1.0159872102318714,ICT_FVG_FIBO,stop_loss
2026-03-19 09:37:00+00:00,2026-03-19 09:51:00+00:00,buy,41.74,4714.51925,4702.275,4702.425,4740.521479999999,-511.07499500002706,-0.005110749950000271,-1.0124025880067424,ICT_FVG_FIBO,stop_loss
2026-03-19 09:51:00+00:00,2026-03-19 10:20:00+00:00,buy,34.26,4702.3985,4687.544999999999,4687.695,4743.875057,-508.88091000003686,-0.005088809100000369,-1.0102016526677688,ICT_FVG_FIBO,stop_loss
2026-03-19 10:40:00+00:00,2026-03-19 10:53:00+00:00,buy,38.730000000000004,4686.68925,4673.65,4673.8,4717.462399999999,-505.01015250002797,-0.00505010152500028,-1.0116376049809372,ICT_FVG_FIBO,stop_loss
2026-03-19 10:59:00+00:00,2026-03-19 11:01:00+00:00,sell,55.2,4680.80175,4689.995000000001,4689.845,4655.542730000001,-507.4674000000647,-0.0050746740000006466,-1.016586957122775,ICT_FVG_FIBO,stop_loss
2026-03-19 11:30:00+00:00,2026-03-19 11:31:00+00:00,sell,82.33,4686.782499999999,4693.015,4692.865,4670.627347,-513.1217250000809,-0.0051312172500008095,-1.0246609124538488,ICT_FVG_FIBO,stop_loss
2026-03-20 01:07:00+00:00,2026-03-20 01:10:00+00:00,sell,102.38,4679.254249999999,4665.196413000001,4684.150000000001,4665.046413,1439.2413520598434,0.014392413520598434,2.871436858498528,ICT_FVG_FIBO,take_profit
2026-03-20 01:42:00+00:00,2026-03-20 01:46:00+00:00,sell,46.25,4685.534999999999,4696.338500000001,4696.1885,4657.6066200000005,-499.66187500008346,-0.004996618750000834,-1.0140798798517414,ICT_FVG_FIBO,stop_loss
